Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:11,2018-04-18 11:08:11,0.398s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:08:11,2018-04-18 11:08:12,0.222s,PASSED
,,,,,,
Test Cases/Plans and Products/Elderplan Inc,Firefox 59.0,,2018-04-18 11:08:12,2018-04-18 11:08:21,8.881s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:08:12,2018-04-18 11:08:15,3.095s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:08:15,2018-04-18 11:08:16,0.857s,PASSED
click,Firefox 59.0,,2018-04-18 11:08:16,2018-04-18 11:08:16,0.791s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:16,2018-04-18 11:08:19,2.509s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:19,2018-04-18 11:08:19,0.457s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:19,2018-04-18 11:08:20,0.459s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:20,2018-04-18 11:08:20,0.451s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:08:20,2018-04-18 11:08:21,0.180s,PASSED
,,,,,,
Test Cases/Plans and Products/ElderServe Health,Firefox 59.0,,2018-04-18 11:08:21,2018-04-18 11:08:30,9.315s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:08:21,2018-04-18 11:08:23,2.681s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:08:23,2018-04-18 11:08:24,0.931s,PASSED
click,Firefox 59.0,,2018-04-18 11:08:24,2018-04-18 11:08:25,0.787s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:25,2018-04-18 11:08:28,3.503s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:28,2018-04-18 11:08:29,0.429s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:29,2018-04-18 11:08:30,0.677s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:08:30,2018-04-18 11:08:30,0.220s,PASSED
,,,,,,
Test Cases/Plans and Products/Emblem Health,Firefox 59.0,,2018-04-18 11:08:30,2018-04-18 11:08:44,14.422s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:08:30,2018-04-18 11:08:33,2.628s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:08:33,2018-04-18 11:08:33,0.904s,PASSED
click,Firefox 59.0,,2018-04-18 11:08:33,2018-04-18 11:08:34,0.769s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:34,2018-04-18 11:08:37,3.040s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:37,2018-04-18 11:08:38,0.760s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:38,2018-04-18 11:08:39,0.733s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:39,2018-04-18 11:08:39,0.704s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:39,2018-04-18 11:08:40,0.825s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:40,2018-04-18 11:08:41,1.047s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:41,2018-04-18 11:08:42,1.088s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:42,2018-04-18 11:08:43,0.748s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:43,2018-04-18 11:08:44,0.869s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:08:44,2018-04-18 11:08:44,0.200s,PASSED
,,,,,,
Test Cases/Plans and Products/Empire BCBS,Firefox 59.0,,2018-04-18 11:08:44,2018-04-18 11:09:06,22.078s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:08:44,2018-04-18 11:08:47,2.589s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:08:47,2018-04-18 11:08:48,0.946s,PASSED
click,Firefox 59.0,,2018-04-18 11:08:48,2018-04-18 11:08:49,0.773s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:49,2018-04-18 11:08:52,3.098s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:52,2018-04-18 11:08:53,0.761s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:53,2018-04-18 11:08:53,0.956s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:53,2018-04-18 11:08:54,0.682s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:54,2018-04-18 11:08:55,0.880s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:55,2018-04-18 11:08:56,1.016s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:56,2018-04-18 11:08:57,1.207s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:57,2018-04-18 11:08:58,1.121s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:08:58,2018-04-18 11:09:00,1.158s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:00,2018-04-18 11:09:01,1.082s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:01,2018-04-18 11:09:02,0.898s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:02,2018-04-18 11:09:02,0.941s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:02,2018-04-18 11:09:04,1.394s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:04,2018-04-18 11:09:05,1.249s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:05,2018-04-18 11:09:06,0.999s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:09:06,2018-04-18 11:09:06,0.201s,PASSED
,,,,,,
Test Cases/Plans and Products/Excellus BlueCross BlueShield,Firefox 59.0,,2018-04-18 11:09:06,2018-04-18 11:09:21,14.315s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:09:06,2018-04-18 11:09:09,2.603s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:09:09,2018-04-18 11:09:10,1.088s,PASSED
click,Firefox 59.0,,2018-04-18 11:09:10,2018-04-18 11:09:11,0.821s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:11,2018-04-18 11:09:14,2.701s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:14,2018-04-18 11:09:14,0.825s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:14,2018-04-18 11:09:15,0.750s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:15,2018-04-18 11:09:16,0.629s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:16,2018-04-18 11:09:17,0.750s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:17,2018-04-18 11:09:17,0.764s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:17,2018-04-18 11:09:18,0.896s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:18,2018-04-18 11:09:19,0.706s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:19,2018-04-18 11:09:20,0.712s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:20,2018-04-18 11:09:20,0.815s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:09:20,2018-04-18 11:09:21,0.168s,PASSED
,,,,,,
Test Cases/Plans and Products/Extended MLTC,Firefox 59.0,,2018-04-18 11:09:21,2018-04-18 11:09:28,7.531s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:09:21,2018-04-18 11:09:23,2.611s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:09:23,2018-04-18 11:09:24,0.958s,PASSED
click,Firefox 59.0,,2018-04-18 11:09:24,2018-04-18 11:09:25,0.834s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:25,2018-04-18 11:09:28,2.442s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:28,2018-04-18 11:09:28,0.425s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:09:28,2018-04-18 11:09:28,0.176s,PASSED
,,,,,,
Test Cases/Plans and Products/Fallon Health Weinberg,Firefox 59.0,,2018-04-18 11:09:28,2018-04-18 11:09:37,8.476s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:09:28,2018-04-18 11:09:31,2.630s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:09:31,2018-04-18 11:09:32,0.946s,PASSED
click,Firefox 59.0,,2018-04-18 11:09:32,2018-04-18 11:09:33,0.773s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:33,2018-04-18 11:09:35,2.785s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:35,2018-04-18 11:09:36,0.446s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:36,2018-04-18 11:09:36,0.606s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:09:36,2018-04-18 11:09:37,0.189s,PASSED
,,,,,,
Test Cases/Plans and Products/Fidelis,Firefox 59.0,,2018-04-18 11:09:37,2018-04-18 11:09:51,14.832s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:09:37,2018-04-18 11:09:40,3.104s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:09:40,2018-04-18 11:09:41,0.921s,PASSED
click,Firefox 59.0,,2018-04-18 11:09:41,2018-04-18 11:09:42,0.786s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:42,2018-04-18 11:09:45,3.211s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:45,2018-04-18 11:09:45,0.526s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:45,2018-04-18 11:09:46,0.702s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:46,2018-04-18 11:09:47,0.587s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:47,2018-04-18 11:09:47,0.825s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:47,2018-04-18 11:09:48,0.682s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:48,2018-04-18 11:09:49,1.032s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:49,2018-04-18 11:09:50,0.694s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:50,2018-04-18 11:09:51,0.680s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:51,2018-04-18 11:09:51,0.779s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:09:51,2018-04-18 11:09:51,0.186s,PASSED
,,,,,,
Test Cases/Plans and Products/Fidelity Security,Firefox 59.0,,2018-04-18 11:09:51,2018-04-18 11:10:04,12.522s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:09:52,2018-04-18 11:09:54,2.627s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:09:54,2018-04-18 11:09:55,0.978s,PASSED
click,Firefox 59.0,,2018-04-18 11:09:55,2018-04-18 11:09:56,0.770s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:09:56,2018-04-18 11:10:00,4.085s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:00,2018-04-18 11:10:01,0.694s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:01,2018-04-18 11:10:01,0.592s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:01,2018-04-18 11:10:02,0.773s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:02,2018-04-18 11:10:03,0.847s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:03,2018-04-18 11:10:04,0.865s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:10:04,2018-04-18 11:10:04,0.200s,PASSED
,,,,,,
Test Cases/Plans and Products/First Reliance,Firefox 59.0,,2018-04-18 11:10:04,2018-04-18 11:10:15,10.902s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:10:04,2018-04-18 11:10:07,2.648s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:10:07,2018-04-18 11:10:08,0.932s,PASSED
click,Firefox 59.0,,2018-04-18 11:10:08,2018-04-18 11:10:08,0.795s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:08,2018-04-18 11:10:11,2.344s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:11,2018-04-18 11:10:11,0.542s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:11,2018-04-18 11:10:12,0.567s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:12,2018-04-18 11:10:13,0.698s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:13,2018-04-18 11:10:13,0.725s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:13,2018-04-18 11:10:14,0.718s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:14,2018-04-18 11:10:15,0.639s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:10:15,2018-04-18 11:10:15,0.210s,PASSED
,,,,,,
Test Cases/Plans and Products/Gerber Life insurance,Firefox 59.0,,2018-04-18 11:10:15,2018-04-18 11:10:23,8.046s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:10:15,2018-04-18 11:10:18,2.652s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:10:18,2018-04-18 11:10:19,0.912s,PASSED
click,Firefox 59.0,,2018-04-18 11:10:19,2018-04-18 11:10:19,0.815s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:19,2018-04-18 11:10:22,2.899s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:22,2018-04-18 11:10:23,0.459s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:10:23,2018-04-18 11:10:23,0.211s,PASSED
,,,,,,
Test Cases/Plans and Products/Guardian Life insurance,Firefox 59.0,,2018-04-18 11:10:23,2018-04-18 11:10:34,10.852s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:10:23,2018-04-18 11:10:26,2.585s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:10:26,2018-04-18 11:10:27,0.867s,PASSED
click,Firefox 59.0,,2018-04-18 11:10:27,2018-04-18 11:10:27,0.875s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:27,2018-04-18 11:10:31,3.635s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:31,2018-04-18 11:10:32,0.501s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:32,2018-04-18 11:10:32,0.564s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:32,2018-04-18 11:10:33,0.782s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:33,2018-04-18 11:10:34,0.712s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:10:34,2018-04-18 11:10:34,0.232s,PASSED
,,,,,,
Test Cases/Plans and Products/Guildnet,Firefox 59.0,,2018-04-18 11:10:34,2018-04-18 11:10:45,11.082s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:10:34,2018-04-18 11:10:37,2.651s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:10:37,2018-04-18 11:10:38,0.950s,PASSED
click,Firefox 59.0,,2018-04-18 11:10:38,2018-04-18 11:10:38,0.797s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:38,2018-04-18 11:10:42,3.560s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:42,2018-04-18 11:10:43,0.699s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:43,2018-04-18 11:10:43,0.820s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:43,2018-04-18 11:10:44,0.602s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:44,2018-04-18 11:10:45,0.694s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:10:45,2018-04-18 11:10:45,0.208s,PASSED
,,,,,,
Test Cases/Plans and Products/Hamaspik Choice,Firefox 59.0,,2018-04-18 11:10:45,2018-04-18 11:10:54,8.965s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:10:45,2018-04-18 11:10:48,2.651s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:10:48,2018-04-18 11:10:49,0.950s,PASSED
click,Firefox 59.0,,2018-04-18 11:10:49,2018-04-18 11:10:49,0.838s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:49,2018-04-18 11:10:53,3.758s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:53,2018-04-18 11:10:54,0.447s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:10:54,2018-04-18 11:10:54,0.208s,PASSED
,,,,,,
Test Cases/Plans and Products/Health Plex,Firefox 59.0,,2018-04-18 11:10:54,2018-04-18 11:11:04,9.903s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:10:54,2018-04-18 11:10:57,2.617s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:10:57,2018-04-18 11:10:57,0.928s,PASSED
click,Firefox 59.0,,2018-04-18 11:10:57,2018-04-18 11:10:58,0.770s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:10:58,2018-04-18 11:11:02,4.075s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:02,2018-04-18 11:11:03,0.435s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:03,2018-04-18 11:11:04,0.764s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:11:04,2018-04-18 11:11:04,0.231s,PASSED
,,,,,,
Test Cases/Plans and Products/HealthFirst,Firefox 59.0,,2018-04-18 11:11:04,2018-04-18 11:11:22,17.982s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:11:04,2018-04-18 11:11:07,2.670s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:11:07,2018-04-18 11:11:07,0.957s,PASSED
click,Firefox 59.0,,2018-04-18 11:11:07,2018-04-18 11:11:08,0.747s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:08,2018-04-18 11:11:12,3.389s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:12,2018-04-18 11:11:12,0.852s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:12,2018-04-18 11:11:14,1.083s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:14,2018-04-18 11:11:14,0.738s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:14,2018-04-18 11:11:15,0.959s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:15,2018-04-18 11:11:16,1.032s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:16,2018-04-18 11:11:17,0.910s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:17,2018-04-18 11:11:18,1.226s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:18,2018-04-18 11:11:19,0.998s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:19,2018-04-18 11:11:21,1.120s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:21,2018-04-18 11:11:22,1.001s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:11:22,2018-04-18 11:11:22,0.212s,PASSED
,,,,,,
Test Cases/Plans and Products/Humana,Firefox 59.0,,2018-04-18 11:11:22,2018-04-18 11:11:31,9.003s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:11:22,2018-04-18 11:11:24,2.626s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:11:24,2018-04-18 11:11:25,0.939s,PASSED
click,Firefox 59.0,,2018-04-18 11:11:25,2018-04-18 11:11:26,0.778s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:26,2018-04-18 11:11:29,2.867s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:29,2018-04-18 11:11:30,0.489s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:30,2018-04-18 11:11:30,0.463s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:30,2018-04-18 11:11:31,0.530s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:11:31,2018-04-18 11:11:31,0.209s,PASSED
,,,,,,
Test Cases/Plans and Products/Icircle,Firefox 59.0,,2018-04-18 11:11:31,2018-04-18 11:11:40,8.835s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:11:31,2018-04-18 11:11:33,2.610s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:11:33,2018-04-18 11:11:34,0.915s,PASSED
click,Firefox 59.0,,2018-04-18 11:11:34,2018-04-18 11:11:35,0.808s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:35,2018-04-18 11:11:39,3.736s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:39,2018-04-18 11:11:39,0.461s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:11:39,2018-04-18 11:11:40,0.205s,PASSED
,,,,,,
Test Cases/Plans and Products/Independence American Insurance Company,Firefox 59.0,,2018-04-18 11:11:40,2018-04-18 11:11:48,8.570s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:11:40,2018-04-18 11:11:42,2.646s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:11:42,2018-04-18 11:11:43,0.925s,PASSED
click,Firefox 59.0,,2018-04-18 11:11:43,2018-04-18 11:11:44,0.788s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:44,2018-04-18 11:11:47,2.938s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:47,2018-04-18 11:11:47,0.437s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:47,2018-04-18 11:11:48,0.524s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:11:48,2018-04-18 11:11:48,0.206s,PASSED
,,,,,,
Test Cases/Plans and Products/Independent Health Benefits,Firefox 59.0,,2018-04-18 11:11:48,2018-04-18 11:12:04,15.969s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:11:48,2018-04-18 11:11:51,2.634s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:11:51,2018-04-18 11:11:52,0.991s,PASSED
click,Firefox 59.0,,2018-04-18 11:11:52,2018-04-18 11:11:53,0.786s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:53,2018-04-18 11:11:56,3.349s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:56,2018-04-18 11:11:57,0.806s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:57,2018-04-18 11:11:58,0.874s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:58,2018-04-18 11:11:59,0.801s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:59,2018-04-18 11:11:59,0.962s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:11:59,2018-04-18 11:12:00,0.964s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:00,2018-04-18 11:12:01,1.016s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:01,2018-04-18 11:12:02,0.979s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:02,2018-04-18 11:12:03,0.670s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:03,2018-04-18 11:12:04,0.830s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:12:04,2018-04-18 11:12:04,0.214s,PASSED
,,,,,,
Test Cases/Plans and Products/Independent Living for Seniors,Firefox 59.0,,2018-04-18 11:12:04,2018-04-18 11:12:12,8.074s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:12:04,2018-04-18 11:12:07,2.642s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:12:07,2018-04-18 11:12:08,0.993s,PASSED
click,Firefox 59.0,,2018-04-18 11:12:08,2018-04-18 11:12:09,0.778s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:09,2018-04-18 11:12:12,2.906s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:12,2018-04-18 11:12:12,0.434s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:12:12,2018-04-18 11:12:12,0.213s,PASSED
,,,,,,
Test Cases/Plans and Products/Integra MLTC inc,Firefox 59.0,,2018-04-18 11:12:12,2018-04-18 11:12:20,8.016s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:12:12,2018-04-18 11:12:15,2.584s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:12:15,2018-04-18 11:12:16,0.984s,PASSED
click,Firefox 59.0,,2018-04-18 11:12:16,2018-04-18 11:12:17,0.809s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:17,2018-04-18 11:12:19,2.702s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:19,2018-04-18 11:12:20,0.632s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:12:20,2018-04-18 11:12:20,0.202s,PASSED
,,,,,,
Test Cases/Plans and Products/Jefferson-Lewis et. al School Employees HealthCare,Firefox 59.0,,2018-04-18 11:12:20,2018-04-18 11:12:28,8.002s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:12:20,2018-04-18 11:12:23,2.596s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:12:23,2018-04-18 11:12:24,1.004s,PASSED
click,Firefox 59.0,,2018-04-18 11:12:24,2018-04-18 11:12:25,0.814s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:25,2018-04-18 11:12:28,2.814s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:28,2018-04-18 11:12:28,0.475s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:12:28,2018-04-18 11:12:28,0.217s,PASSED
,,,,,,
Test Cases/Plans and Products/Kalos Health,Firefox 59.0,,2018-04-18 11:12:28,2018-04-18 11:12:37,8.685s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:12:28,2018-04-18 11:12:31,2.581s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:12:31,2018-04-18 11:12:32,0.929s,PASSED
click,Firefox 59.0,,2018-04-18 11:12:32,2018-04-18 11:12:33,0.814s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:33,2018-04-18 11:12:36,3.459s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:36,2018-04-18 11:12:37,0.580s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:12:37,2018-04-18 11:12:37,0.195s,PASSED
,,,,,,
Test Cases/Plans and Products/Lincoln Life and Annuity Company,Firefox 59.0,,2018-04-18 11:12:37,2018-04-18 11:12:47,9.628s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:12:37,2018-04-18 11:12:40,2.633s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:12:40,2018-04-18 11:12:41,1.160s,PASSED
click,Firefox 59.0,,2018-04-18 11:12:41,2018-04-18 11:12:42,0.813s,PASSED
